course_code,year,title,credit_points_min,credit_points_max,terms_offered,prereq_codes,incompatibility_codes,academic_career,mode_of_delivery,url
COMP2120,2027,Software Engineering,6,6,S2,COMP2100,COMP2130|COMP6120|COMP6311,UGRD,In Person,https://programsandcourses.anu.edu.au/2027/course/COMP2120
COMP2300,2014,Introduction to Computer Systems,6,6,S1,COMP1100|COMP1130|COMP1730,,UGRD,In Person,https://programsandcourses.anu.edu.au/2014/course/COMP2300
COMP2300,2015,Introduction to Computer Systems,6,6,S1,COMP1100|COMP1130|COMP1730,,UGRD,In Person,https://programsandcourses.anu.edu.au/2015/course/COMP2300
COMP2300,2016,Introduction to Computer Systems,6,6,S1,COMP1100|COMP1130|COMP1730,,UGRD,In Person,https://programsandcourses.anu.edu.au/2016/course/COMP2300
COMP2300,2017,Computer Organisation and Program Execution,6,6,S1,COMP1100|COMP1130|COMP1730,,UGRD,In Person,https://programsandcourses.anu.edu.au/2017/course/COMP2300
COMP2300,2018,Computer Organisation and Program Execution,6,6,S1,COMP1100|COMP1130|COMP1730,,UGRD,In Person,https://programsandcourses.anu.edu.au/2018/course/COMP2300
COMP2300,2019,Computer Organisation and Program Execution,6,6,S1,COMP1100|COMP1130|COMP1730,COMP6300|ENGN2219|COMP6719,UGRD,In Person,https://programsandcourses.anu.edu.au/2019/course/COMP2300
COMP2300,2020,Computer Organisation and Program Execution,6,6,S1,COMP1100|COMP1130|COMP1730,COMP6300|ENGN2219|COMP6719,UGRD,In Person,https://programsandcourses.anu.edu.au/2020/course/COMP2300
COMP2300,2021,Computer Organisation and Program Execution,6,6,S1,COMP1100|COMP1130|COMP1730,COMP6300|ENGN2219|COMP6719,UGRD,In Person,https://programsandcourses.anu.edu.au/2021/course/COMP2300
COMP2300,2022,Computer Organisation and Program Execution,6,6,S1,COMP1100|COMP1130|COMP1730,COMP6300|ENGN2219|COMP6719,UGRD,In Person,https://programsandcourses.anu.edu.au/2022/course/COMP2300
COMP2300,2023,Computer Organisation and Program Execution,6,6,S1,COMP1100|COMP1130|COMP1730,COMP6300|ENGN2219|COMP6719,UGRD,In Person,https://programsandcourses.anu.edu.au/2023/course/COMP2300
COMP2300,2024,Computer Organisation and Program Execution,6,6,S1,COMP1100|COMP1130|COMP1730,COMP6300|ENGN2219|COMP6719,UGRD,In Person,https://programsandcourses.anu.edu.au/2024/course/COMP2300
COMP2300,2025,Computer Architecture,6,6,S1,COMP1100|COMP1130|COMP1730,COMP6300|ENGN2219|COMP6719,UGRD,In Person,https://programsandcourses.anu.edu.au/2025/course/COMP2300
COMP2300,2026,Computer Architecture,6,6,S1,COMP1100|COMP1130|COMP1730,COMP6300|ENGN2219|COMP6719,UGRD,In Person,https://programsandcourses.anu.edu.au/2026/course/COMP2300
COMP2300,2027,Computer Architecture,6,6,S1,COMP1100|COMP1130|COMP1730,COMP6300|ENGN2219|COMP6719,UGRD,In Person,https://programsandcourses.anu.edu.au/2027/course/COMP2300
COMP2310,2014,Concurrent and Distributed Systems,6,6,S2,COMP2100|COMP2500|COMP2300|COMP1110|COMP1510|COMP1140,,UGRD,In Person,https://programsandcourses.anu.edu.au/2014/course/COMP2310
COMP2310,2015,Concurrent and Distributed Systems,6,6,S2,COMP1130|COMP1140|COMP1110|COMP1510,,UGRD,In Person,https://programsandcourses.anu.edu.au/2015/course/COMP2310
COMP2310,2016,Concurrent and Distributed Systems,6,6,S2,COMP1130|COMP1140|COMP1110|COMP1510,,UGRD,In Person,https://programsandcourses.anu.edu.au/2016/course/COMP2310
COMP2310,2017,"Systems, Networks and Concurrency",6,6,S2,COMP1130|COMP1140|COMP1110|COMP1510,COMP6310,UGRD,In Person,https://programsandcourses.anu.edu.au/2017/course/COMP2310
COMP2310,2018,"Systems, Networks and Concurrency",6,6,S2,COMP1130|COMP1140|COMP1110|COMP1510|COMP2300,COMP6310,UGRD,In Person,https://programsandcourses.anu.edu.au/2018/course/COMP2310
COMP2310,2019,"Systems, Networks and Concurrency",6,6,S2,COMP1130|COMP1140|COMP1110|COMP1510|COMP2300,COMP6310,UGRD,In Person,https://programsandcourses.anu.edu.au/2019/course/COMP2310
COMP2310,2020,"Systems, Networks and Concurrency",6,6,S2,COMP1130|COMP1140|COMP1110|COMP1510|COMP2300,COMP6310,UGRD,In Person,https://programsandcourses.anu.edu.au/2020/course/COMP2310
COMP2310,2021,"Systems, Networks and Concurrency",6,6,S2,COMP1130|COMP1140|COMP1110|COMP1510|COMP2300,COMP6310,UGRD,In Person,https://programsandcourses.anu.edu.au/2021/course/COMP2310
COMP2310,2022,"Systems, Networks, and Concurrency",6,6,S2,COMP1110|COMP1140|COMP2300,COMP6310,UGRD,Online or In Person,https://programsandcourses.anu.edu.au/2022/course/COMP2310
COMP2310,2023,"Systems, Networks, and Concurrency",6,6,S2,COMP1110|COMP1140|COMP2300,COMP6310,UGRD,In Person,https://programsandcourses.anu.edu.au/2023/course/COMP2310
COMP2310,2024,"Systems, Networks, and Concurrency",6,6,S2,COMP1110|COMP1140|COMP2300|ENGN2219,COMP6310,UGRD,In Person,https://programsandcourses.anu.edu.au/2024/course/COMP2310
COMP2310,2025,"Systems, Networks, and Concurrency",6,6,S2,COMP1110|COMP1140|COMP2300|ENGN2219,COMP6310,UGRD,In Person,https://programsandcourses.anu.edu.au/2025/course/COMP2310
COMP2310,2026,"Systems, Networks, and Concurrency",6,6,S2,COMP1110|COMP1140|COMP2300|ENGN2219,COMP6310,UGRD,In Person,https://programsandcourses.anu.edu.au/2026/course/COMP2310
COMP2310,2027,"Systems, Networks, and Concurrency",6,6,S2,COMP1110|COMP1140|COMP2300|ENGN2219,COMP6310,UGRD,In Person,https://programsandcourses.anu.edu.au/2027/course/COMP2310
COMP2400,2014,Relational Databases,6,6,S2,,,UGRD,In Person,https://programsandcourses.anu.edu.au/2014/course/COMP2400
COMP2400,2015,Relational Databases,6,6,S2,COMP6240,,UGRD,In Person,https://programsandcourses.anu.edu.au/2015/course/COMP2400
COMP2400,2016,Relational Databases,6,6,S2,COMP6240,,UGRD,In Person,https://programsandcourses.anu.edu.au/2016/course/COMP2400
COMP2400,2017,Relational Databases,6,6,S2,COMP6240,,UGRD,In Person,https://programsandcourses.anu.edu.au/2017/course/COMP2400
COMP2400,2018,Relational Databases,6,6,S2,COMP6240,COMP7240,UGRD,In Person,https://programsandcourses.anu.edu.au/2018/course/COMP2400
COMP2400,2019,Relational Databases,6,6,S2,COMP6240,COMP7240,UGRD,In Person,https://programsandcourses.anu.edu.au/2019/course/COMP2400
COMP2400,2020,Relational Databases,6,6,S2,COMP6240,COMP7240,UGRD,In Person,https://programsandcourses.anu.edu.au/2020/course/COMP2400
COMP2400,2021,Relational Databases,6,6,S2,COMP6240,COMP7240,UGRD,In Person,https://programsandcourses.anu.edu.au/2021/course/COMP2400
COMP2400,2022,Relational Databases,6,6,S2,COMP6240,COMP7240,UGRD,In Person,https://programsandcourses.anu.edu.au/2022/course/COMP2400
COMP2400,2023,Relational Databases,6,6,S2,COMP6240,COMP7240,UGRD,In Person,https://programsandcourses.anu.edu.au/2023/course/COMP2400
COMP2400,2024,Relational Databases,6,6,S1|S2,COMP6240,COMP7240,UGRD,In Person,https://programsandcourses.anu.edu.au/2024/course/COMP2400
COMP2400,2025,Relational Databases,6,6,S1|S2,COMP6240,COMP7240,UGRD,In Person,https://programsandcourses.anu.edu.au/2025/course/COMP2400
COMP2400,2026,Relational Databases,6,6,S1|S2,COMP1100|COMP1130|INFS1001|COMP1730|COMP6240,,UGRD,In Person,https://programsandcourses.anu.edu.au/2026/course/COMP2400
COMP2400,2027,Relational Databases,6,6,S1|S2,COMP1100|COMP1130|INFS1001|COMP1730|COMP6240,,UGRD,In Person,https://programsandcourses.anu.edu.au/2027/course/COMP2400
COMP2550,2014,Advanced Computing R&D Methods,6,6,S1,,,UGRD,In Person,https://programsandcourses.anu.edu.au/2014/course/COMP2550
COMP2550,2015,Advanced Computing R&D Methods,6,6,S1,,,UGRD,In Person,https://programsandcourses.anu.edu.au/2015/course/COMP2550
COMP2550,2016,Advanced Computing R&D Methods,6,6,S1,,,UGRD,In Person,https://programsandcourses.anu.edu.au/2016/course/COMP2550
COMP2550,2017,Advanced Computing R&D Methods,6,6,S1,,,UGRD,In Person,https://programsandcourses.anu.edu.au/2017/course/COMP2550
COMP2550,2018,Advanced Computing R&D Methods,6,6,S1,,,UGRD,In Person,https://programsandcourses.anu.edu.au/2018/course/COMP2550
COMP2550,2019,Advanced Computing R&D Methods,6,6,S1,,,UGRD,In Person,https://programsandcourses.anu.edu.au/2019/course/COMP2550
COMP2550,2020,Advanced Computing R&D Methods,6,6,S1,,,UGRD,In Person,https://programsandcourses.anu.edu.au/2020/course/COMP2550
COMP2550,2021,Advanced Computing R&D Methods,6,6,S1,,,UGRD,In Person,https://programsandcourses.anu.edu.au/2021/course/COMP2550
COMP2550,2022,Advanced Computing R&D Methods,6,6,S1,,,UGRD,In Person,https://programsandcourses.anu.edu.au/2022/course/COMP2550
COMP2550,2023,Advanced Computing R&D Methods,6,6,S1,,,UGRD,In Person,https://programsandcourses.anu.edu.au/2023/course/COMP2550
COMP2550,2024,Computing R&D Methods,6,6,S1,,COMP4450,UGRD,In Person,https://programsandcourses.anu.edu.au/2024/course/COMP2550
COMP2550,2025,Computing R&D Methods,6,6,S1,,COMP4450,UGRD,In Person,https://programsandcourses.anu.edu.au/2025/course/COMP2550
COMP2550,2026,Computing R&D Methods,6,6,S1,COMP1110|COMP1140,COMP4450,UGRD,In Person,https://programsandcourses.anu.edu.au/2026/course/COMP2550
COMP2550,2027,Computing R&D Methods,6,6,S1,COMP1110|COMP1140,COMP4450,UGRD,In Person,https://programsandcourses.anu.edu.au/2027/course/COMP2550
COMP2610,2014,Information Theory,6,6,S2,,,UGRD,In Person,https://programsandcourses.anu.edu.au/2014/course/COMP2610
COMP2610,2015,Information Theory,6,6,S2,,,UGRD,In Person,https://programsandcourses.anu.edu.au/2015/course/COMP2610
COMP2610,2016,Information Theory,6,6,S2,,,UGRD,In Person,https://programsandcourses.anu.edu.au/2016/course/COMP2610
COMP2610,2017,Information Theory,6,6,S2,,COMP6261|ENGN8534,UGRD,In Person,https://programsandcourses.anu.edu.au/2017/course/COMP2610
COMP2610,2018,Information Theory,6,6,S2,,COMP6261|ENGN8534,UGRD,In Person,https://programsandcourses.anu.edu.au/2018/course/COMP2610
COMP2610,2019,Information Theory,6,6,S2,,COMP6261|ENGN8534,UGRD,In Person,https://programsandcourses.anu.edu.au/2019/course/COMP2610
COMP2610,2020,Information Theory,6,6,UNKNOWN,,COMP6261|ENGN8534,UGRD,In Person,https://programsandcourses.anu.edu.au/2020/course/COMP2610
COMP2610,2021,Information Theory,6,6,S2,,COMP6261|ENGN8534,UGRD,In Person,https://programsandcourses.anu.edu.au/2021/course/COMP2610
COMP2610,2022,Information Theory,6,6,S2,,COMP6261|ENGN8534,UGRD,In Person,https://programsandcourses.anu.edu.au/2022/course/COMP2610
COMP2610,2023,Information Theory,6,6,S2,,COMP6261|ENGN8534,UGRD,In Person,https://programsandcourses.anu.edu.au/2023/course/COMP2610
COMP2610,2024,Information Theory,6,6,S2,,COMP6261|ENGN8534,UGRD,In Person,https://programsandcourses.anu.edu.au/2024/course/COMP2610
COMP2610,2025,Information Theory,6,6,S2,,COMP6261|ENGN8534,UGRD,In Person,https://programsandcourses.anu.edu.au/2025/course/COMP2610
COMP2610,2026,Information Theory,6,6,S2,,COMP6261|ENGN8534,UGRD,In Person,https://programsandcourses.anu.edu.au/2026/course/COMP2610
COMP2610,2027,Information Theory,6,6,UNKNOWN,,COMP6261|ENGN8534,UGRD,In Person,https://programsandcourses.anu.edu.au/2027/course/COMP2610
COMP2620,2014,Logic,6,6,S1,,,UGRD,In Person,https://programsandcourses.anu.edu.au/2014/course/COMP2620
COMP2620,2015,Logic,6,6,S1,,,UGRD,In Person,https://programsandcourses.anu.edu.au/2015/course/COMP2620
COMP2620,2016,Logic,6,6,S1,PHIL2080,,UGRD,In Person,https://programsandcourses.anu.edu.au/2016/course/COMP2620
COMP2620,2017,Logic,6,6,S1,PHIL2080,,UGRD,In Person,https://programsandcourses.anu.edu.au/2017/course/COMP2620
COMP2620,2018,Logic,6,6,S1,PHIL2080,,UGRD,In Person,https://programsandcourses.anu.edu.au/2018/course/COMP2620
COMP2620,2019,Logic,6,6,S1,PHIL2080,,UGRD,In Person,https://programsandcourses.anu.edu.au/2019/course/COMP2620
COMP2620,2020,Logic,6,6,S1,PHIL2080,,UGRD,In Person,https://programsandcourses.anu.edu.au/2020/course/COMP2620
COMP2620,2021,Logic,6,6,S1,PHIL2080,,UGRD,In Person,https://programsandcourses.anu.edu.au/2021/course/COMP2620
COMP2620,2022,Logic,6,6,S1,PHIL2080,,UGRD,In Person,https://programsandcourses.anu.edu.au/2022/course/COMP2620
COMP2620,2023,Logic,6,6,S1,PHIL2080|COMP6262,,UGRD,In Person,https://programsandcourses.anu.edu.au/2023/course/COMP2620
COMP2620,2024,Logic,6,6,S1,PHIL2080|COMP6262,,UGRD,In Person,https://programsandcourses.anu.edu.au/2024/course/COMP2620
COMP2620,2025,Logic,6,6,S1,COMP1600,PHIL2080|COMP6262,UGRD,In Person,https://programsandcourses.anu.edu.au/2025/course/COMP2620
COMP2620,2026,Logic,6,6,S1,COMP1600,PHIL2080|COMP6262,UGRD,In Person,https://programsandcourses.anu.edu.au/2026/course/COMP2620
COMP2620,2027,Logic,6,6,S1,COMP1600,PHIL2080|COMP6262,UGRD,In Person,https://programsandcourses.anu.edu.au/2027/course/COMP2620
COMP2700,2018,Cyber Security Foundations,6,6,S2,COMP1100|COMP1130|COMP1600,,UGRD,In Person,https://programsandcourses.anu.edu.au/2018/course/COMP2700
COMP2700,2019,Cyber Security Foundations,6,6,S2,COMP1100|COMP1130|COMP1600,,UGRD,In Person,https://programsandcourses.anu.edu.au/2019/course/COMP2700
COMP2700,2020,Cyber Security Foundations,6,6,S2,COMP1100|COMP1130|COMP1600,,UGRD,In Person,https://programsandcourses.anu.edu.au/2020/course/COMP2700
COMP2700,2021,Cyber Security Foundations,6,6,S2,COMP1100|COMP1130|COMP1600,,UGRD,In Person,https://programsandcourses.anu.edu.au/2021/course/COMP2700
COMP2700,2022,Cyber Security Foundations,6,6,S2,COMP1100|COMP1130|COMP1600,,UGRD,In Person,https://programsandcourses.anu.edu.au/2022/course/COMP2700
COMP2700,2023,Cyber Security Foundations,6,6,S2,COMP1100|COMP1130|COMP1600,,UGRD,In Person,https://programsandcourses.anu.edu.au/2023/course/COMP2700
COMP2700,2024,Cyber Security Foundations,6,6,S2,COMP1100|COMP1130|COMP1600,,UGRD,In Person,https://programsandcourses.anu.edu.au/2024/course/COMP2700
COMP2700,2025,Cyber Security Foundations,6,6,S2,COMP1100|COMP1130|COMP1600,,UGRD,In Person,https://programsandcourses.anu.edu.au/2025/course/COMP2700
COMP2700,2026,Cyber Security Foundations,6,6,S1,COMP1100|COMP1130|COMP1600,,UGRD,In Person,https://programsandcourses.anu.edu.au/2026/course/COMP2700
COMP2700,2027,Cyber Security Foundations,6,6,S1,COMP1100|COMP1130|COMP1600,,UGRD,In Person,https://programsandcourses.anu.edu.au/2027/course/COMP2700
COMP2710,2016,Special Topics in Computer Science,6,6,S1|SPRING,,,UGRD,Blended,https://programsandcourses.anu.edu.au/2016/course/COMP2710
COMP2710,2017,Special Topics in Computer Science,6,6,S1|S2|SPRING,,,UGRD,In Person,https://programsandcourses.anu.edu.au/2017/course/COMP2710
COMP2710,2018,Special Topics in Computer Science,6,6,S1|S2,,,UGRD,In Person,https://programsandcourses.anu.edu.au/2018/course/COMP2710
COMP2710,2019,Special Topics in Computer Science,6,6,S1|S2|SUMMER,,,UGRD,In Person,https://programsandcourses.anu.edu.au/2019/course/COMP2710
COMP2710,2020,Special Topics in Computer Science,6,6,S1|S2|SUMMER,,,UGRD,In Person,https://programsandcourses.anu.edu.au/2020/course/COMP2710
COMP2710,2021,Special Topics in Computer Science,6,6,S1,,,UGRD,In Person,https://programsandcourses.anu.edu.au/2021/course/COMP2710
COMP2710,2022,Special Topics in Computer Science,6,6,S1|S2,,,UGRD,In Person,https://programsandcourses.anu.edu.au/2022/course/COMP2710
COMP2710,2023,Special Topics in Computer Science,6,6,S2,,,UGRD,In Person,https://programsandcourses.anu.edu.au/2023/course/COMP2710
COMP2710,2024,Special Topics in Computer Science,6,6,UNKNOWN,COMP1100|COMP1130|COMP1730,,UGRD,In Person,https://programsandcourses.anu.edu.au/2024/course/COMP2710
COMP2710,2025,Special Topics in Computer Science,6,6,UNKNOWN,COMP1100|COMP1130|COMP1730,,UGRD,In Person,https://programsandcourses.anu.edu.au/2025/course/COMP2710
COMP2710,2026,Special Topics in Computer Science,6,6,S1,,,UGRD,In Person,https://programsandcourses.anu.edu.au/2026/course/COMP2710
COMP2710,2027,Special Topics in Computer Science,6,6,UNKNOWN,,,UGRD,In Person,https://programsandcourses.anu.edu.au/2027/course/COMP2710
COMP3242,2026,Deep Learning,6,6,S1,COMP3670|MATH1013|MATH1014|MATH1115|MATH1116|COMP1110|COMP1140,COMP6242,UGRD,In Person,https://programsandcourses.anu.edu.au/2026/course/COMP3242
COMP3242,2027,Deep Learning,6,6,S1,COMP3670|MATH1013|MATH1014|MATH1115|MATH1116|COMP1110|COMP1140,COMP6242,UGRD,In Person,https://programsandcourses.anu.edu.au/2027/course/COMP3242
COMP3300,2014,Operating Systems Implementation,6,6,S2,COMP2300|COMP2310|COMP2600,,UGRD,In Person,https://programsandcourses.anu.edu.au/2014/course/COMP3300
COMP3300,2015,Operating Systems Implementation,6,6,UNKNOWN,COMP2300|COMP2310|COMP2600,,UGRD,In Person,https://programsandcourses.anu.edu.au/2015/course/COMP3300
COMP3300,2016,Operating Systems Implementation,6,6,S2,COMP2300|COMP2310|COMP2600,,UGRD,In Person,https://programsandcourses.anu.edu.au/2016/course/COMP3300
COMP3300,2017,Operating Systems Implementation,6,6,UNKNOWN,COMP2300|COMP2310|COMP2600,COMP6330,UGRD,In Person,https://programsandcourses.anu.edu.au/2017/course/COMP3300
COMP3300,2018,Operating Systems Implementation,6,6,S2,COMP2300|COMP2310|COMP1600|COMP2600,COMP6330,UGRD,In Person,https://programsandcourses.anu.edu.au/2018/course/COMP3300
COMP3300,2019,Operating Systems Implementation,6,6,UNKNOWN,COMP2300|COMP2310|COMP1600|COMP2600,COMP6330,UGRD,In Person,https://programsandcourses.anu.edu.au/2019/course/COMP3300
COMP3300,2020,Operating Systems Implementation,6,6,S2,COMP2300|COMP2310|COMP1600|COMP2600,COMP6330,UGRD,In Person,https://programsandcourses.anu.edu.au/2020/course/COMP3300
COMP3300,2021,Operating Systems Implementation,6,6,UNKNOWN,COMP2300|COMP2310|COMP1600|COMP2600,COMP6330,UGRD,In Person,https://programsandcourses.anu.edu.au/2021/course/COMP3300
COMP3300,2022,Operating Systems Implementation,6,6,UNKNOWN,COMP2300|COMP2310|COMP1600|COMP2600,COMP6330,UGRD,In Person,https://programsandcourses.anu.edu.au/2022/course/COMP3300
COMP3300,2023,Operating Systems Implementation,6,6,S2,COMP2300|COMP2310|COMP1600|COMP2600,COMP6330,UGRD,In Person,https://programsandcourses.anu.edu.au/2023/course/COMP3300
COMP3300,2024,Operating Systems Implementation,6,6,S2,COMP2300|ENGN2219|COMP2310|COMP1600|COMP2600,COMP6330,UGRD,In Person,https://programsandcourses.anu.edu.au/2024/course/COMP3300
COMP3300,2025,Operating Systems Implementation,6,6,S2,COMP2300|ENGN2219|COMP2310|COMP1600|COMP2600,COMP6330,UGRD,In Person,https://programsandcourses.anu.edu.au/2025/course/COMP3300
COMP3300,2026,Operating Systems Implementation,6,6,S2,COMP2310,COMP6330,UGRD,In Person,https://programsandcourses.anu.edu.au/2026/course/COMP3300
COMP3300,2027,Operating Systems Implementation,6,6,UNKNOWN,COMP2310,COMP6330,UGRD,In Person,https://programsandcourses.anu.edu.au/2027/course/COMP3300
COMP3310,2014,Computer Networks,6,6,S1,COMP2300|COMP2600,,UGRD,In Person,https://programsandcourses.anu.edu.au/2014/course/COMP3310
COMP3310,2015,Computer Networks,6,6,UNKNOWN,COMP2300|COMP2600,,UGRD,In Person,https://programsandcourses.anu.edu.au/2015/course/COMP3310
COMP3310,2016,Computer Networks,6,6,S1,COMP2300|COMP2600,,UGRD,In Person,https://programsandcourses.anu.edu.au/2016/course/COMP3310
COMP3310,2017,Computer Networks,6,6,UNKNOWN,COMP2300|COMP2600,COMP6331,UGRD,In Person,https://programsandcourses.anu.edu.au/2017/course/COMP3310
COMP3310,2018,Computer Networks,6,6,S1,COMP2300|COMP1600|COMP2600,COMP6331,UGRD,In Person,https://programsandcourses.anu.edu.au/2018/course/COMP3310
COMP3310,2019,Computer Networks,6,6,S1,COMP2000|COMP2100|COMP2300,COMP6331,UGRD,In Person,https://programsandcourses.anu.edu.au/2019/course/COMP3310
COMP3310,2020,Computer Networks,6,6,S1,COMP2000|COMP2100|COMP2300,COMP6331|ENGN3539|ENGN6539,UGRD,In Person,https://programsandcourses.anu.edu.au/2020/course/COMP3310
COMP3310,2021,Computer Networks,6,6,S1,COMP2000|COMP2100|COMP2300,COMP6331|ENGN3539|ENGN6539,UGRD,In Person,https://programsandcourses.anu.edu.au/2021/course/COMP3310
COMP3310,2022,Computer Networks,6,6,S1,COMP2000|COMP2100|COMP2300,COMP6331|ENGN3539|ENGN6539,UGRD,In Person,https://programsandcourses.anu.edu.au/2022/course/COMP3310
COMP3310,2023,Computer Networks,6,6,S1,COMP2000|COMP2100|COMP2300,COMP6331|ENGN3539|ENGN6539,UGRD,In Person,https://programsandcourses.anu.edu.au/2023/course/COMP3310
